Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
140,-0.1428026,0.9345859,-0.05992099,-6.661413,-1.516842,6.145131,-0.2328877,0.7120696,-0.03519091,3.916767,0.6909283,8.010919,-0.2342794,0.3129175,-0.07544213,-6.575157,-0.0001980755,0,-0.2537249,0.02815259,-0.06589821,8.938087,-4.058806,-8.877148,-0.03112198,0.7127429,-0.05633347,4.048301,8.654348,5.458693,0.00533329,0.3174502,-0.1059944,-8.600122,-0.0169457,0.220287,0.04640675,0.03285748,-0.1122469,2.58755,-9.088086,-15.19862,-0.1443007,1.2405,-0.07151072,5.08207,1.469003,10.81865,-0.2504553,1.367119,-0.1165537,-10.30015,1.230732,16.98677,-0.3736258,1.284801,0.018109,37.69728,23.79331,17.80574,-0.3936101,1.251856,0.2049819,79.0739,-25.44388,36.74154,-0.3050607,1.344156,0.3867316,-3.766812,-1.505073,1.162643,-0.1414288,1.547061,-0.0592307,-23.74897,-1.130717,-13.75097,-0.05442682,1.372945,-0.1477778,28.54891,-1.407265,-11.17542,0.06517693,1.245428,-0.109689,-1.838028,11.20787,3.50692,0.1277973,1.00752,-0.07913318,14.38754,-9.955588,-5.562007,0.1888558,0.7988129,-0.0323496,-8.876219,-23.7243,3.566998
150,-0.1428016,0.9345931,-0.05985075,-6.665298,-1.521698,6.163797,-0.2328837,0.7120894,-0.03517992,3.89345,0.6878206,8.02189,-0.2343037,0.3129233,-0.07550559,-6.53396,-0.0001844151,0,-0.2537689,0.02815753,-0.06589854,8.930325,-4.053861,-8.873939,-0.03111392,0.712741,-0.05627961,4.061149,8.657524,5.449997,0.00533022,0.3174574,-0.1059445,-8.616573,-0.01697302,0.220287,0.04638349,0.03286487,-0.1122448,2.587172,-9.095039,-15.21007,-0.144242,1.240509,-0.07140692,5.074662,1.454953,10.83505,-0.2503682,1.367144,-0.1164169,-10.28342,1.20839,16.97792,-0.3735287,1.284705,0.01817188,37.66568,23.68488,17.90981,-0.393648,1.25166,0.2049772,79.09509,-25.47413,36.74269,-0.3054083,1.344181,0.3867378,-3.683073,-1.388243,0.7974581,-0.141276,1.547067,-0.0590869,-23.7525,-1.135505,-13.75244,-0.05436581,1.372967,-0.1476744,28.5368,-1.417872,-11.1956,0.06526326,1.245401,-0.109677,-1.841325,11.23344,3.548051,0.1279017,1.007512,-0.07914557,14.41447,-9.981584,-5.577067,0.188971,0.7988205,-0.03230504,-8.869332,-23.73067,3.578342
160,-0.142787,0.9346068,-0.05979426,-6.671679,-1.529423,6.182979,-0.2328717,0.7121211,-0.03520799,3.864625,0.682172,8.029986,-0.2343298,0.312932,-0.07561437,-6.474174,-0.0001844151,0,-0.2538272,0.02815956,-0.06590857,8.909555,-4.034442,-8.866298,-0.03109583,0.7127382,-0.05623347,4.080632,8.663071,5.44712,0.005332202,0.3174652,-0.1058906,-8.638633,-0.01706864,0.2211734,0.04635949,0.03287321,-0.1122445,2.588987,-9.103659,-15.22691,-0.1441579,1.240524,-0.07133336,5.07304,1.438595,10.84357,-0.2502595,1.367174,-0.1163291,-10.27657,1.181916,16.97018,-0.3734202,1.284605,0.01817554,37.62065,23.57729,18.00901,-0.3937103,1.251432,0.2049088,79.11272,-25.50057,36.73254,-0.3059858,1.344246,0.3867537,-3.528698,-1.359262,0.1619255,-0.1410846,1.547078,-0.05899522,-23.7622,-1.144043,-13.74692,-0.05426896,1.372977,-0.1476062,28.52172,-1.426082,-11.20992,0.06538938,1.245368,-0.1096838,-1.848433,11.26622,3.595132,0.1280465,1.007495,-0.07918203,14.43252,-10.01421,-5.595276,0.1891205,0.7988176,-0.0322822,-8.842957,-23.74407,3.59145
180,-0.1428793,0.9346511,-0.05976524,-6.697702,-1.535071,6.237374,-0.2329287,0.7121612,-0.03526341,3.846289,0.6814958,8.071976,-0.2344223,0.312943,-0.07576589,-6.399021,-0.0001844151,0,-0.2539456,0.02815884,-0.06593324,8.878033,-4.016035,-8.858783,-0.03114945,0.7127654,-0.05628844,4.122886,8.664744,5.404901,0.005293831,0.3174925,-0.1059091,-8.644406,-0.01706864,0.2211734,0.04632017,0.03289348,-0.1122655,2.570322,-9.103276,-15.24173,-0.1441245,1.240569,-0.07129418,5.082802,1.403802,10.85199,-0.250169,1.367265,-0.1162963,-10.27286,1.142977,16.96874,-0.3733583,1.284439,0.01800596,37.48567,23.39266,18.17066,-0.3941542,1.250895,0.2046561,79.06374,-25.48213,36.47842,-0.3074983,1.343785,0.3869708,-3.454794,-1.381256,-0.05595291,-0.1408466,1.547113,-0.05894007,-23.81102,-1.145375,-13.72343,-0.05420708,1.373014,-0.1475878,28.48561,-1.4416,-11.25494,0.06546445,1.24532,-0.1097597,-1.854458,11.30636,3.661296,0.1281115,1.007459,-0.07924478,14.45053,-10.04115,-5.614298,0.1891851,0.798798,-0.03229339,-8.852971,-23.76407,3.605272
190,-0.1430012,0.9346649,-0.05976998,-6.711304,-1.531567,6.263597,-0.2330154,0.7121508,-0.03523131,3.864979,0.6861677,8.094078,-0.2344899,0.3129409,-0.07573826,-6.414171,-0.0002117359,0,-0.2539944,0.02815956,-0.06594302,8.886902,-4.024791,-8.857053,-0.03123277,0.7127822,-0.0563361,4.144064,8.665618,5.397609,0.005257592,0.3175113,-0.105932,-8.645496,-0.01710279,0.2220564,0.04630725,0.03291035,-0.1122812,2.553896,-9.108208,-15.26169,-0.1441958,1.240585,-0.07124018,5.073156,1.387355,10.86709,-0.2502009,1.367338,-0.1161968,-10.27045,1.15394,16.97856,-0.3734532,1.28435,0.01793719,37.35125,23.367,18.21732,-0.3945785,1.250507,0.2044864,79.0755,-25.4064,36.3868,-0.3086774,1.343504,0.3870978,-3.271298,-1.46625,-0.5132,-0.1408203,1.547126,-0.05883663,-23.81135,-1.145757,-13.71874,-0.05427063,1.373025,-0.1475342,28.47463,-1.442713,-11.26252,0.06540518,1.245292,-0.109756,-1.840369,11.31862,3.671438,0.1280472,1.007438,-0.07922217,14.46413,-10.04706,-5.611574,0.1891344,0.7987948,-0.03221533,-8.83938,-23.77788,3.617146
200,-0.1431435,0.9346544,-0.05974055,-6.714985,-1.531492,6.281164,-0.2331283,0.7121267,-0.03514447,3.881511,0.6843098,8.103024,-0.2345678,0.3129353,-0.0756615,-6.448105,-0.0001707547,0,-0.25405,0.02816266,-0.06595379,8.912707,-4.026759,-8.852105,-0.031326,0.7127713,-0.0562904,4.168096,8.676519,5.397064,0.005232051,0.3175249,-0.1058661,-8.680686,-0.01736234,0.2246844,0.04629818,0.03292912,-0.1122991,2.545221,-9.124381,-15.28696,-0.1442863,1.240576,-0.07118873,5.068868,1.372697,10.88155,-0.2502432,1.367418,-0.1161053,-10.26088,1.161508,17.01692,-0.3735636,1.284267,0.01785093,37.2299,23.31546,18.29236,-0.3950264,1.250111,0.2043258,79.0579,-25.36584,36.29204,-0.3096636,1.342992,0.3872365,-3.230103,-1.445739,-0.4751895,-0.1408379,1.547118,-0.05878205,-23.79804,-1.141448,-13.69432,-0.05437872,1.372997,-0.147505,28.4597,-1.415386,-11.26434,0.06533037,1.245285,-0.1097744,-1.828313,11.3379,3.689491,0.1279859,1.007442,-0.07922474,14.46854,-10.06047,-5.624691,0.1890778,0.7988061,-0.03219569,-8.850351,-23.78098,3.621528
210,-0.1432777,0.9346403,-0.05966486,-6.715686,-1.529628,6.301794,-0.2332309,0.7121023,-0.03502563,3.887863,0.6840025,8.114137,-0.2346411,0.3129291,-0.07558273,-6.475447,-0.0001707547,0,-0.254105,0.02816308,-0.06596767,8.934372,-4.028487,-8.844956,-0.03141105,0.7127623,-0.05620778,4.187457,8.686348,5.407221,0.005209818,0.3175427,-0.1057775,-8.717445,-0.01765604,0.2272819,0.04627874,0.03294933,-0.1123098,2.526619,-9.15188,-15.3242,-0.1443721,1.240563,-0.07110494,5.066973,1.358067,10.89981,-0.2502584,1.367466,-0.1160038,-10.23666,1.18958,17.03456,-0.3736367,1.284213,0.01779314,37.13408,23.22921,18.39297,-0.3954009,1.24976,0.2042224,79.02387,-25.35779,36.26149,-0.3106679,1.342601,0.3874362,-3.144293,-1.454789,-0.6620474,-0.1408781,1.547109,-0.05871128,-23.77841,-1.119208,-13.65778,-0.05448057,1.372963,-0.1474526,28.45079,-1.385203,-11.26731,0.06525968,1.245275,-0.1098009,-1.836643,11.36127,3.704838,0.1279382,1.007448,-0.07927453,14.49719,-10.07164,-5.635273,0.1890628,0.798834,-0.03219707,-8.847888,-23.78451,3.631193
220,-0.1434853,0.9346324,-0.05955185,-6.715569,-1.525188,6.344986,-0.2333843,0.7120843,-0.0348841,3.878231,0.686072,8.142155,-0.2347692,0.312924,-0.07552923,-6.483315,-0.0001570944,0,-0.2542123,0.02816314,-0.06598426,8.950761,-4.034046,-8.835312,-0.03152594,0.7127566,-0.05603279,4.242425,8.702549,5.441685,0.005188823,0.3175963,-0.1055351,-8.817261,-0.01844151,0.2349025,0.04622224,0.03300571,-0.1122978,2.490415,-9.213912,-15.4201,-0.1444344,1.240558,-0.07093827,5.052491,1.314832,10.93114,-0.250147,1.367532,-0.1158197,-10.17166,1.226019,17.01321,-0.3737347,1.283987,0.01753501,36.85864,23.11099,18.57346,-0.3962451,1.24865,0.2038421,78.91772,-25.32889,36.11245,-0.3127305,1.340995,0.3878251,-2.947828,-1.42042,-0.7519946,-0.1407642,1.547111,-0.05852854,-23.73079,-1.088466,-13.56975,-0.05448515,1.372853,-0.1473218,28.4554,-1.345028,-11.23042,0.06525587,1.245141,-0.1098534,-1.890309,11.41651,3.771105,0.1278895,1.007283,-0.07963054,14.52079,-10.10848,-5.664239,0.1890215,0.798642,-0.03267929,-8.778187,-23.83276,3.632918
230,-0.1435485,0.934644,-0.0595041,-6.723129,-1.542769,6.359401,-0.2334411,0.7121274,-0.03495125,3.845016,0.6636758,8.158439,-0.23482,0.3129354,-0.07567754,-6.406248,-0.0001844151,0,-0.254261,0.02816361,-0.06598754,8.922797,-4.018801,-8.841135,-0.03154702,0.7127239,-0.05586393,4.309208,8.730826,5.44802,0.005213037,0.3176224,-0.1052885,-8.925153,-0.0186874,0.235734,0.04619291,0.03304082,-0.1122848,2.490808,-9.257065,-15.45763,-0.1443776,1.240572,-0.07083455,5.04065,1.289581,10.94264,-0.2500274,1.367564,-0.115695,-10.15112,1.212167,16.98829,-0.3737097,1.283836,0.01745513,36.73795,23.02776,18.69703,-0.396584,1.247916,0.2037592,78.78053,-25.39741,35.9742,-0.3137379,1.339796,0.3882557,-2.795964,-1.426396,-1.049225,-0.14058,1.547123,-0.05836767,-23.72659,-1.085911,-13.51414,-0.05438104,1.37279,-0.1472267,28.4518,-1.339953,-11.1944,0.06536695,1.245041,-0.1097591,-1.864981,11.4431,3.805208,0.1280001,1.007164,-0.07958689,14.47999,-10.12291,-5.658216,0.1891177,0.7984957,-0.03274339,-8.757104,-23.85205,3.629035
240,-0.1436116,0.9346547,-0.05944949,-6.724237,-1.55438,6.370337,-0.2334986,0.7121686,-0.03500847,3.804674,0.6457261,8.159185,-0.2348719,0.312946,-0.07582164,-6.330291,-0.0001707547,0,-0.2543115,0.02816403,-0.06599224,8.89658,-4.001214,-8.835624,-0.03157069,0.7127054,-0.05570187,4.359636,8.753646,5.462102,0.005236596,0.3176562,-0.1050651,-9.017636,-0.01840053,0.2281412,0.04616731,0.03308082,-0.1122666,2.484513,-9.30088,-15.48962,-0.1443112,1.240585,-0.07074608,5.031975,1.259132,10.95159,-0.2498474,1.367581,-0.1156273,-10.10408,1.214954,16.94711,-0.3736399,1.283729,0.01730461,36.64444,22.90538,18.84572,-0.3969133,1.247348,0.2036026,78.66845,-25.44887,35.91914,-0.3147194,1.338885,0.3885392,-2.730221,-1.353197,-1.182667,-0.1403755,1.547132,-0.05822533,-23.72905,-1.07404,-13.43487,-0.05424667,1.372716,-0.1471467,28.45507,-1.329551,-11.15974,0.06550576,1.244933,-0.1096679,-1.844829,11.47741,3.836422,0.1281932,1.007051,-0.07954686,14.45161,-10.11278,-5.65274,0.1893833,0.798382,-0.0327901,-8.728456,-23.85643,3.626985
260,-0.143718,0.9346653,-0.0594082,-6.716708,-1.557659,6.386353,-0.2335847,0.7122024,-0.03504443,3.761454,0.6339167,8.152373,-0.2349402,0.3129553,-0.07593828,-6.267102,-0.0001570944,0,-0.2543718,0.02816451,-0.06599928,8.876616,-3.979692,-8.817506,-0.0316242,0.7127094,-0.05557787,4.391596,8.770011,5.465115,0.005241051,0.3177012,-0.1048875,-9.088153,-0.01926796,0.2382111,0.04614052,0.03312397,-0.11225,2.456387,-9.339451,-15.53106,-0.1442778,1.240596,-0.07070248,5.028197,1.221415,10.95499,-0.2496699,1.367608,-0.1156315,-10.05125,1.223977,16.90674,-0.3736112,1.283644,0.01704427,36.53332,22.78394,18.99611,-0.3973367,1.246759,0.2033277,78.55085,-25.49828,35.86937,-0.3156924,1.337602,0.3888692,-3.00674,-1.095378,-1.815099,-0.1401766,1.54714,-0.0581475,-23.73378,-1.055715,-13.36236,-0.05412361,1.372637,-0.1471081,28.45733,-1.320822,-11.13466,0.06561621,1.244806,-0.1096204,-1.834937,11.51488,3.873113,0.1283235,1.006936,-0.07948811,14.46466,-10.11426,-5.660224,0.1895949,0.7983065,-0.03268083,-8.707299,-23.89624,3.643842
270,-0.1438224,0.9346829,-0.05938813,-6.709814,-1.572617,6.390711,-0.2336833,0.7122687,-0.03517983,3.698829,0.605387,8.135715,-0.2350112,0.3129731,-0.07616628,-6.154663,-0.0001980755,0,-0.2544244,0.02816498,-0.06599791,8.833022,-3.954249,-8.801764,-0.03168295,0.7126979,-0.05542409,4.437252,8.801464,5.482979,0.005254358,0.3177449,-0.1046583,-9.183588,-0.01954117,0.2398483,0.04611617,0.03317159,-0.1122296,2.437831,-9.38634,-15.56742,-0.1442133,1.240615,-0.07068623,5.02617,1.181889,10.95936,-0.249413,1.367646,-0.1156902,-9.980223,1.276528,16.86217,-0.3735612,1.28363,0.0166771,36.39741,22.67282,19.15171,-0.3977686,1.246198,0.2029143,78.44525,-25.55202,35.82754,-0.3167838,1.336641,0.3888969,-2.869148,-1.018921,-1.676548,-0.1399129,1.547156,-0.05811979,-23.73332,-1.052928,-13.30621,-0.05398311,1.372573,-0.147102,28.45196,-1.303986,-11.1195,0.06574994,1.244704,-0.1096224,-1.826171,11.55313,3.910734,0.1284777,1.006845,-0.07947855,14.47803,-10.11292,-5.668148,0.189787,0.7982326,-0.0326524,-8.724157,-23.89243,3.649051
280,-0.1439899,0.9347004,-0.05935267,-6.707241,-1.561846,6.404626,-0.2338109,0.712276,-0.03516031,3.683871,0.6086928,8.14066,-0.2350966,0.3129756,-0.0761833,-6.137725,-0.0001844151,0,-0.2544893,0.02816796,-0.06599249,8.838602,-3.93785,-8.799599,-0.03178734,0.7127327,-0.05534806,4.457115,8.804387,5.48473,0.005234689,0.3178062,-0.1045451,-9.221811,-0.01926113,0.2349025,0.04609178,0.03322327,-0.1122107,2.391465,-9.418844,-15.58686,-0.1442807,1.240633,-0.07064225,5.022973,1.148927,10.96456,-0.2493434,1.367702,-0.1156821,-9.935155,1.304252,16.84094,-0.373674,1.283557,0.01638694,36.24361,22.57555,19.3069,-0.3983743,1.245516,0.2025653,78.33439,-25.61173,35.77655,-0.3179736,1.335349,0.3890708,-2.876099,-0.8708355,-1.68644,-0.1397942,1.547172,-0.05806688,-23.73023,-1.064096,-13.26239,-0.05398547,1.372535,-0.1470604,28.45096,-1.290578,-11.11381,0.06575616,1.244635,-0.1095861,-1.814668,11.59209,3.937468,0.1285343,1.006797,-0.0794237,14.49236,-10.11207,-5.664793,0.1899089,0.7982117,-0.03257249,-8.736915,-23.89687,3.656877
290,-0.1441344,0.9347144,-0.05931726,-6.699137,-1.559633,6.423457,-0.2339182,0.7123029,-0.03518181,3.647065,0.6024159,8.160196,-0.2351701,0.3129825,-0.07626361,-6.087049,-0.0001912453,0,-0.2545409,0.02816701,-0.0659807,8.821539,-3.926532,-8.805244,-0.03186423,0.7127491,-0.05522594,4.490695,8.817283,5.4828,0.005237028,0.3178668,-0.1043623,-9.294663,-0.01934993,0.2349025,0.04607378,0.03328228,-0.1121939,2.362066,-9.454518,-15.61502,-0.1443906,1.240647,-0.07062537,5.024338,1.137875,10.97989,-0.2493649,1.367738,-0.1156841,-9.887199,1.331948,16.8383,-0.3738713,1.283409,0.01607335,36.05903,22.51107,19.46344,-0.39907,1.244706,0.2021748,78.22473,-25.67261,35.71806,-0.3191296,1.333615,0.3893313,-3.148462,-0.6490729,-1.807103,-0.139809,1.547187,-0.05808422,-23.71872,-1.087134,-13.24212,-0.05406732,1.372513,-0.14707,28.45497,-1.309054,-11.10333,0.06568781,1.244566,-0.1096068,-1.807644,11.61408,3.951551,0.1284638,1.006699,-0.07954152,14.43544,-10.13289,-5.650833,0.189844,0.7980843,-0.03285092,-8.689032,-23.95991,3.654199
300,-0.1442474,0.9347267,-0.05928591,-6.690847,-1.564646,6.431999,-0.2340139,0.7123433,-0.03524278,3.602229,0.5876285,8.160172,-0.2352399,0.3129932,-0.0763887,-6.015944,-0.0001775849,0,-0.2545917,0.02816695,-0.06596329,8.794953,-3.913036,-8.802032,-0.03191459,0.7127457,-0.05504633,4.539802,8.838901,5.488373,0.005259976,0.3179266,-0.1041053,-9.402222,-0.01959581,0.2332305,0.04604988,0.03334534,-0.1121799,2.341259,-9.503682,-15.64278,-0.1445176,1.240658,-0.07061227,5.025352,1.143954,10.99207,-0.2494832,1.367734,-0.1156698,-9.861409,1.330425,16.83525,-0.3741423,1.283125,0.0157785,35.84812,22.47761,19.61072,-0.3998423,1.243691,0.2017756,78.1192,-25.74075,35.64917,-0.3205543,1.332034,0.3894243,-2.945901,-0.5822463,-1.685744,-0.1399669,1.547202,-0.05809767,-23.70586,-1.090856,-13.19464,-0.05419321,1.372525,-0.147073,28.4511,-1.363559,-11.0991,0.06557007,1.244496,-0.1096348,-1.804936,11.61915,3.973244,0.1284025,1.006647,-0.07956439,14.44047,-10.13451,-5.655063,0.1898335,0.7980477,-0.03287085,-8.701387,-23.95027,3.656609
310,-0.1444456,0.9347659,-0.05928808,-6.672767,-1.589296,6.449291,-0.2341827,0.7124757,-0.03554029,3.475868,0.5392639,8.182349,-0.2353584,0.3130269,-0.07683247,-5.790752,-0.0001912453,0,-0.2546915,0.02816635,-0.06593188,8.70642,-3.847384,-8.822118,-0.03198591,0.712724,-0.05467315,4.666862,8.899347,5.505842,0.005335391,0.3180524,-0.1035094,-9.664039,-0.02046325,0.2382111,0.04599988,0.03347915,-0.1121519,2.299506,-9.608656,-15.7208,-0.1446411,1.240698,-0.07060328,5.013564,1.135048,11.027,-0.249544,1.36777,-0.1156228,-9.796612,1.309559,16.81589,-0.3744146,1.282229,0.01493741,35.17406,22.493,19.66302,-0.4009624,1.240806,0.2004358,78.07391,-25.65935,35.43155,-0.3228204,1.327565,0.3892323,-2.742953,-0.4301858,-1.581648,-0.1400434,1.547251,-0.0581017,-23.65739,-1.098083,-13.0858,-0.05436622,1.372588,-0.1470909,28.43618,-1.350035,-11.11875,0.06545039,1.244559,-0.1097563,-1.786736,11.63726,4.007955,0.1283792,1.006715,-0.07975832,14.42061,-10.11767,-5.665935,0.1899405,0.7981292,-0.0331694,-8.690974,-23.9447,3.653556
320,-0.1445512,0.9347997,-0.05926107,-6.675441,-1.601597,6.466841,-0.2342609,0.7125502,-0.03569924,3.412428,0.5156724,8.215826,-0.2354097,0.3130451,-0.07708869,-5.65825,-0.0001775849,0,-0.2547313,0.02816308,-0.06591778,8.650267,-3.816238,-8.84429,-0.03202177,0.7127234,-0.0544888,4.741484,8.928123,5.508866,0.005377665,0.3181236,-0.1032131,-9.789906,-0.02082525,0.2398483,0.04598662,0.03355575,-0.1121247,2.279845,-9.659233,-15.76171,-0.1446981,1.240733,-0.07054751,5.006799,1.126961,11.04425,-0.2495312,1.367806,-0.1155659,-9.7455,1.314764,16.80137,-0.3745438,1.28183,0.01450947,34.83308,22.49673,19.70144,-0.4015028,1.239341,0.1997539,78.02792,-25.6572,35.29978,-0.3238184,1.324832,0.3893492,-2.987799,-0.3718902,-1.576443,-0.1400115,1.547284,-0.05802858,-23.65326,-1.128743,-13.03568,-0.05444854,1.372628,-0.1470494,28.42906,-1.326792,-11.12759,0.06541221,1.244625,-0.1097682,-1.776191,11.65657,4.022134,0.12838,1.006754,-0.07989717,14.3636,-10.11977,-5.642329,0.1899992,0.7981423,-0.03351006,-8.644179,-23.99116,3.646904
340,-0.144619,0.9348289,-0.0592041,-6.670415,-1.602116,6.486248,-0.2343024,0.7126105,-0.03580257,3.344744,0.5065132,8.238928,-0.2354474,0.313059,-0.07730037,-5.54171,-0.0001570944,0,-0.2547711,0.02815711,-0.06590908,8.598387,-3.788576,-8.853082,-0.03202035,0.71274,-0.05428465,4.801263,8.942801,5.514164,0.005435005,0.3182083,-0.1029153,-9.908695,-0.02109163,0.2406627,0.04596412,0.03363568,-0.1120975,2.241754,-9.712304,-15.8069,-0.1446979,1.240764,-0.07045317,4.994418,1.107679,11.05337,-0.2494402,1.367864,-0.1154681,-9.700264,1.315071,16.78896,-0.3746713,1.281557,0.01416137,34.55769,22.48062,19.82337,-0.4021318,1.238084,0.1992148,77.92039,-25.74228,35.18949,-0.324999,1.322521,0.3894859,-2.934116,-0.328095,-1.487669,-0.1398591,1.547314,-0.05791146,-23.63333,-1.170121,-12.98135,-0.05446531,1.372646,-0.1469538,28.40822,-1.285913,-11.1304,0.06543089,1.244673,-0.1097358,-1.762586,11.67877,4.047482,0.1284494,1.006797,-0.07993419,14.34437,-10.10748,-5.62981,0.1901483,0.7981858,-0.03365285,-8.630171,-24.00324,3.644111
350,-0.1447046,0.9348441,-0.05912319,-6.660588,-1.59142,6.51337,-0.2343501,0.7126332,-0.03578661,3.297941,0.5117792,8.256593,-0.2354918,0.3130633,-0.07737653,-5.485015,-0.0001570944,0,-0.2548094,0.02815479,-0.0658966,8.579659,-3.783447,-8.849197,-0.0320233,0.7127649,-0.05407872,4.8501,8.946407,5.513133,0.005489454,0.318297,-0.1026288,-10.01726,-0.0215834,0.2430897,0.04595378,0.03372175,-0.1120629,2.208771,-9.755669,-15.85492,-0.1446833,1.240782,-0.07033466,4.980001,1.074047,11.06594,-0.2493215,1.367929,-0.1153301,-9.663835,1.303958,16.77322,-0.3747664,1.281274,0.0138456,34.26745,22.45234,19.95101,-0.4027261,1.236741,0.1986871,77.80682,-25.84179,35.06842,-0.3259846,1.319659,0.3898183,-3.245642,-0.2504494,-1.324413,-0.1396171,1.547328,-0.05775616,-23.61506,-1.208213,-12.93143,-0.05444708,1.372628,-0.1468366,28.38603,-1.231224,-11.13234,0.06547683,1.244683,-0.1096899,-1.745516,11.70952,4.067576,0.1285405,1.006815,-0.07990876,14.35504,-10.09231,-5.616392,0.1903492,0.7982362,-0.03366256,-8.641838,-24.03343,3.650714
360,-0.1448354,0.9348624,-0.05889727,-6.646263,-1.640277,6.53426,-0.2344725,0.7128105,-0.03607944,3.100215,0.4303361,8.260753,-0.2355803,0.3131068,-0.07801523,-5.136295,-0.0001707547,0,-0.2548898,0.02814817,-0.06587748,8.44199,-3.696997,-8.846489,-0.03200695,0.7126737,-0.05334868,5.035089,9.038793,5.53658,0.005649418,0.3184384,-0.1016742,-10.40433,-0.02349585,0.2548778,0.04590912,0.03389788,-0.1119992,2.200871,-9.89204,-15.96768,-0.1446336,1.2408,-0.07010885,4.973151,1.046569,11.09036,-0.2491468,1.367932,-0.1151212,-9.586116,1.290571,16.72545,-0.3750231,1.280492,0.01307377,33.60021,22.43966,20.20791,-0.4040214,1.23361,0.1974258,77.55308,-26.07424,34.79023,-0.328555,1.314559,0.3897501,-2.515128,-0.1509813,-1.148418,-0.1392847,1.547334,-0.05748901,-23.64202,-1.299191,-12.81783,-0.05444339,1.372628,-0.1466485,28.35835,-1.157902,-11.14758,0.06557891,1.244765,-0.1096139,-1.733139,11.76279,4.120073,0.1288172,1.006946,-0.07985365,14.38047,-10.07814,-5.597062,0.1907989,0.7984113,-0.03362811,-8.673532,-23.9986,3.655591
370,-0.1449578,0.9348673,-0.05879784,-6.631434,-1.625817,6.555234,-0.2345524,0.7128181,-0.03601772,3.059023,0.4376034,8.278252,-0.2356388,0.313107,-0.07803558,-5.103038,-0.0001570944,0,-0.2549405,0.02814305,-0.06587011,8.433332,-3.680126,-8.848576,-0.03203861,0.7126964,-0.05310156,5.080952,9.042645,5.544821,0.00568749,0.3185349,-0.1013513,-10.52304,-0.02412423,0.2579304,0.04588521,0.03399587,-0.1119592,2.169072,-9.938738,-16.016,-0.1447979,1.240804,-0.07004686,4.976656,1.05051,11.10215,-0.2493051,1.367903,-0.115067,-9.557569,1.272239,16.71183,-0.3753773,1.279996,0.01261587,33.2329,22.44678,20.34027,-0.404907,1.231822,0.1966967,77.40509,-26.20997,34.62526,-0.3299933,1.311375,0.3897792,-2.411109,-0.06924446,-0.9970112,-0.1393851,1.547329,-0.05741607,-23.6767,-1.353272,-12.74503,-0.05466434,1.372641,-0.1466203,28.343,-1.137998,-11.15544,0.06541224,1.244823,-0.1096464,-1.7381,11.77652,4.145897,0.1287522,1.007034,-0.07989824,14.39604,-10.06859,-5.596711,0.1908562,0.7985351,-0.03367956,-8.690365,-23.99361,3.660462
